time,SVEL,PSAL,CNDC,PRES,TEMP
2018-04-26T05:30:00Z,1504.45,37.775,4.40625,19.825,13.192
2018-04-26T06:00:00Z,1504.45,37.7752,4.4063,19.805,13.1923
2018-04-26T06:30:00Z,1504.44,37.7761,4.40601,19.795,13.1885
2018-04-26T07:00:00Z,1504.41,37.7771,4.40526,19.791,13.1804
2018-04-26T07:30:00Z,1504.41,37.7773,4.40512,19.774,13.1788
2018-04-26T08:00:00Z,1504.44,37.7768,4.40627,19.764,13.1904
2018-04-26T08:30:00Z,1504.52,37.7751,4.40852,19.747,13.2138
2018-04-26T09:00:00Z,1504.59,37.7739,4.41068,19.735,13.2358
2018-04-26T09:30:00Z,1504.68,37.7694,4.41335,19.722,13.2661
2018-04-26T10:00:00Z,1504.76,37.7673,4.41585,19.703,13.2923
2018-04-26T10:30:00Z,1505.01,37.7548,4.42294,19.698,13.3733
2018-04-26T11:00:00Z,1505.32,37.7402,4.43174,19.699,13.4727
2018-04-26T11:30:00Z,1505.55,37.7354,4.43881,19.678,13.5456
2018-04-26T12:00:00Z,1505.72,37.7324,4.44414,19.68,13.5999
2018-04-26T12:30:00Z,1505.9,37.7277,4.44945,19.692,13.6557
2018-04-26T13:00:00Z,1506.13,37.7215,4.45646,19.695,13.7295
2018-04-26T13:30:00Z,1506.33,37.7159,4.46249,19.71,13.7932
2018-04-26T14:00:00Z,1506.34,37.7199,4.46297,19.722,13.7937
2018-04-26T14:30:00Z,1506.5,37.7159,4.46797,19.735,13.8457
2018-04-26T15:00:00Z,1507.02,37.7011,4.48358,19.749,14.0107
2018-04-26T15:30:00Z,1507.43,37.6896,4.49625,19.747,14.1441
2018-04-26T16:00:00Z,1507.64,37.6837,4.50265,19.741,14.2114
2018-04-26T16:30:00Z,1507.79,37.6787,4.50715,19.755,14.2598
2018-04-26T17:00:00Z,1507.79,37.6778,4.50733,19.748,14.2623
2018-04-26T17:30:00Z,1507.75,37.679,4.50611,19.748,14.2495
2018-04-26T18:00:00Z,1507.7,37.6809,4.5045,19.743,14.2321
2018-04-26T18:30:00Z,1507.82,37.6755,4.50817,19.733,14.2727
2018-04-26T19:00:00Z,1507.98,37.6704,4.5128,19.724,14.3224
2018-04-26T19:30:00Z,1507.98,37.67,4.51289,19.718,14.3236
2018-04-26T20:00:00Z,1507.93,37.6711,4.51136,19.72,14.3079
2018-04-26T20:30:00Z,1507.86,37.6733,4.50922,19.708,14.2851
2018-04-26T21:00:00Z,1507.87,37.6717,4.50941,19.71,14.2886
2018-04-26T21:30:00Z,1507.69,37.6762,4.50374,19.7,14.2295
2018-04-26T22:00:00Z,1507.25,37.6899,4.49038,19.692,14.0874
2018-04-26T22:30:00Z,1507.0,37.696,4.48279,19.689,14.0083
2018-04-26T23:00:00Z,1506.86,37.6965,4.47831,19.685,13.9647
2018-04-26T23:30:00Z,1506.83,37.6957,4.47736,19.696,13.9565
2018-04-27T00:00:00Z,1506.82,37.6966,4.47703,19.698,13.9524
2018-04-27T00:00:00Z,1506.82,37.6966,4.47703,19.698,13.9524
2018-04-27T00:30:00Z,1506.76,37.6975,4.47514,19.706,13.9334
2018-04-27T01:00:00Z,1506.64,37.6996,4.47146,19.718,13.8959
2018-04-27T01:30:00Z,1506.53,37.7019,4.4679,19.734,13.8593
2018-04-27T02:00:00Z,1506.46,37.705,4.46577,19.751,13.8357
2018-04-27T02:30:00Z,1506.47,37.7025,4.46611,19.775,13.8414
2018-04-27T03:00:00Z,1506.43,37.7051,4.46475,19.786,13.8258
2018-04-27T03:30:00Z,1506.43,37.7068,4.46499,19.793,13.8264
2018-04-27T04:00:00Z,1506.47,37.7063,4.46635,19.8,13.8399
2018-04-27T04:30:00Z,1506.49,37.705,4.4667,19.811,13.8446
2018-04-27T05:00:00Z,1506.47,37.7065,4.46613,19.814,13.8376
2018-04-27T05:30:00Z,1506.59,37.7038,4.47001,19.811,13.8776
2018-04-27T06:00:00Z,1506.6,37.7032,4.47031,19.809,13.8811
2018-04-27T06:30:00Z,1506.61,37.7042,4.47071,19.802,13.884
2018-04-27T07:00:00Z,1506.51,37.7064,4.46766,19.785,13.8524
2018-04-27T07:30:00Z,1506.45,37.7087,4.46587,19.773,13.8329
2018-04-27T08:00:00Z,1506.33,37.715,4.46244,19.765,13.7935
2018-04-27T08:30:00Z,1506.15,37.729,4.45755,19.759,13.7324
2018-04-27T09:00:00Z,1506.08,37.7367,4.45568,19.751,13.7066
2018-04-27T09:30:00Z,1506.03,37.7422,4.45455,19.736,13.6901
2018-04-27T10:00:00Z,1505.97,37.7474,4.45313,19.72,13.6713
2018-04-27T10:30:00Z,1505.97,37.7486,4.45306,19.709,13.6694
2018-04-27T11:00:00Z,1506.13,37.7456,4.45791,19.702,13.7191
2018-04-27T11:30:00Z,1506.27,37.7426,4.46238,19.695,13.765
2018-04-27T12:00:00Z,1506.06,37.7404,4.45544,19.703,13.7005
2018-04-27T12:30:00Z,1505.85,37.737,4.4484,19.704,13.6362
2018-04-27T13:00:00Z,1505.87,37.7365,4.44916,19.705,13.6441
2018-04-27T13:30:00Z,1506.03,37.7323,4.4539,19.703,13.694
2018-04-27T14:00:00Z,1506.13,37.7295,4.45707,19.719,13.7272
2018-04-27T14:30:00Z,1506.15,37.7302,4.4577,19.734,13.7326
2018-04-27T15:00:00Z,1506.15,37.7288,4.45761,19.758,13.733
2018-04-27T15:30:00Z,1506.21,37.7262,4.45921,19.768,13.7511
2018-04-27T16:00:00Z,1506.24,37.7255,4.46015,19.772,13.7609
2018-04-27T16:30:00Z,1506.19,37.7274,4.45883,19.785,13.7462
2018-04-27T17:00:00Z,1506.12,37.7291,4.45664,19.788,13.7235
2018-04-27T17:30:00Z,1506.02,37.7321,4.45342,19.784,13.6895
2018-04-27T18:00:00Z,1505.98,37.7318,4.45218,19.786,13.6778
2018-04-27T18:30:00Z,1505.99,37.7284,4.45239,19.789,13.6833
2018-04-27T19:00:00Z,1506.02,37.7234,4.45289,19.781,13.6932
2018-04-27T19:30:00Z,1506.02,37.7228,4.4528,19.777,13.693
2018-04-27T20:00:00Z,1506.13,37.7203,4.45631,19.763,13.7292
2018-04-27T20:30:00Z,1506.25,37.7164,4.45989,19.762,13.7676
2018-04-27T21:00:00Z,1506.28,37.7146,4.4607,19.752,13.7771
2018-04-27T21:30:00Z,1506.26,37.7126,4.46008,19.741,13.7733
2018-04-27T22:00:00Z,1506.23,37.7121,4.45907,19.73,13.7641
2018-04-27T22:30:00Z,1506.22,37.7122,4.45871,19.725,13.7605
2018-04-27T23:00:00Z,1506.05,37.7148,4.45338,19.715,13.7066
2018-04-27T23:30:00Z,1505.86,37.7176,4.44751,19.716,13.6473
2018-04-28T00:00:00Z,1505.65,37.722,4.44114,19.714,13.5815
2018-04-28T00:00:00Z,1505.65,37.722,4.44114,19.714,13.5815
2018-04-28T00:30:00Z,1505.5,37.7262,4.43664,19.711,13.5341
2018-04-28T01:00:00Z,1505.45,37.7278,4.43492,19.711,13.5158
2018-04-28T01:30:00Z,1505.41,37.7287,4.43394,19.718,13.5054
2018-04-28T02:00:00Z,1505.39,37.7292,4.43333,19.728,13.499
2018-04-28T02:30:00Z,1505.38,37.7299,4.43291,19.742,13.4943
2018-04-28T03:00:00Z,1505.28,37.7327,4.42979,19.764,13.4615
2018-04-28T03:30:00Z,1504.99,37.7396,4.42128,19.778,13.3725
2018-04-28T04:00:00Z,1504.87,37.7424,4.41755,19.794,13.3337
2018-04-28T04:30:00Z,1504.84,37.743,4.41674,19.806,13.3253
2018-04-28T05:00:00Z,1504.84,37.7431,4.41659,19.808,13.3237
2018-04-28T05:30:00Z,1504.82,37.7437,4.41615,19.817,13.3189
2018-04-28T06:00:00Z,1504.66,37.7484,4.4114,19.819,13.2684
2018-04-28T06:30:00Z,1504.62,37.7496,4.41011,19.813,13.2547
2018-04-28T07:00:00Z,1504.61,37.7503,4.40975,19.808,13.2505
2018-04-28T07:30:00Z,1504.66,37.7492,4.41126,19.786,13.2662
2018-04-28T08:00:00Z,1504.71,37.7483,4.41272,19.769,13.2812
2018-04-28T08:30:00Z,1504.71,37.749,4.41285,19.759,13.2818
2018-04-28T09:00:00Z,1504.73,37.7483,4.41354,19.751,13.2891
2018-04-28T09:30:00Z,1504.76,37.7476,4.41435,19.731,13.2976
2018-04-28T10:00:00Z,1504.75,37.7473,4.41399,19.724,13.2945
2018-04-28T10:30:00Z,1504.72,37.748,4.41324,19.715,13.2865
2018-04-28T11:00:00Z,1504.71,37.7488,4.41303,19.698,13.2837
2018-04-28T11:30:00Z,1504.72,37.749,4.41331,19.681,13.2862
2018-04-28T12:00:00Z,1504.71,37.7493,4.41311,19.674,13.2841
2018-04-28T12:30:00Z,1504.78,37.7482,4.41521,19.676,13.3053
2018-04-28T13:00:00Z,1504.7,37.7521,4.41284,19.684,13.2786
2018-04-28T13:30:00Z,1504.54,37.7589,4.40836,19.679,13.2286
2018-04-28T14:00:00Z,1504.45,37.7646,4.40562,19.69,13.1964
2018-04-28T14:30:00Z,1504.39,37.771,4.40414,19.702,13.1756
2018-04-28T15:00:00Z,1504.33,37.7746,4.4028,19.715,13.1591
2018-04-28T15:30:00Z,1504.35,37.7757,4.40341,19.732,13.164
2018-04-28T16:00:00Z,1504.33,37.7806,4.40305,19.753,13.1556
2018-04-28T16:30:00Z,1504.33,37.7846,4.40311,19.765,13.1522
2018-04-28T17:00:00Z,1504.35,37.7848,4.40388,19.783,13.1594
2018-04-28T17:30:00Z,1504.34,37.7887,4.4037,19.792,13.1538
2018-04-28T18:00:00Z,1504.32,37.791,4.40323,19.789,13.1468
2018-04-28T18:30:00Z,1504.31,37.7913,4.40303,19.79,13.1447
2018-04-28T19:00:00Z,1504.31,37.7921,4.4032,19.78,13.1455
2018-04-28T19:30:00Z,1504.32,37.7922,4.40327,19.781,13.146
2018-04-28T20:00:00Z,1504.32,37.7917,4.40329,19.774,13.1467
2018-04-28T20:30:00Z,1504.32,37.7899,4.40321,19.767,13.1478
2018-04-28T21:00:00Z,1504.34,37.7886,4.40369,19.756,13.1536
2018-04-28T21:30:00Z,1504.42,37.7925,4.40677,19.745,13.1795
2018-04-28T22:00:00Z,1504.46,37.7914,4.40793,19.735,13.1918
2018-04-28T22:30:00Z,1504.56,37.7955,4.4112,19.735,13.2193
2018-04-28T23:00:00Z,1504.67,37.8032,4.41532,19.723,13.2512
2018-04-28T23:30:00Z,1504.72,37.8048,4.41695,19.71,13.2653
2018-04-29T00:00:00Z,1504.69,37.7986,4.41561,19.712,13.2586
2018-04-29T00:00:00Z,1504.69,37.7986,4.41561,19.712,13.2586
2018-04-29T00:30:00Z,1504.69,37.7954,4.41544,19.702,13.2602
2018-04-29T01:00:00Z,1504.78,37.7976,4.41828,19.704,13.2853
2018-04-29T01:30:00Z,1504.87,37.7987,4.42116,19.704,13.3119
2018-04-29T02:00:00Z,1505.02,37.8007,4.42614,19.711,13.3579
2018-04-29T02:30:00Z,1505.07,37.7951,4.42747,19.721,13.3763
2018-04-29T03:00:00Z,1505.3,37.8027,4.43536,19.738,13.4446
2018-04-29T03:30:00Z,1505.38,37.8018,4.43777,19.752,13.4686
2018-04-29T04:00:00Z,1505.59,37.8079,4.44492,19.78,13.5313
2018-04-29T04:30:00Z,1505.8,37.8103,4.45169,19.809,13.5939
2018-04-29T05:00:00Z,1505.79,37.7975,4.45036,19.815,13.594
2018-04-29T05:30:00Z,1505.75,37.7917,4.44875,19.818,13.5844
2018-04-29T06:00:00Z,1505.74,37.7839,4.448,19.826,13.5853
2018-04-29T06:30:00Z,1505.78,37.7777,4.44899,19.831,13.6008
2018-04-29T07:00:00Z,1505.88,37.7688,4.45162,19.821,13.635
2018-04-29T07:30:00Z,1505.99,37.7578,4.45445,19.819,13.6734
2018-04-29T08:00:00Z,1506.15,37.7454,4.45854,19.807,13.7252
2018-04-29T08:30:00Z,1506.32,37.7323,4.46315,19.787,13.7828
2018-04-29T09:00:00Z,1506.47,37.7219,4.46736,19.775,13.8337
2018-04-29T09:30:00Z,1506.63,37.7136,4.4718,19.757,13.8849
2018-04-29T10:00:00Z,1506.88,37.7016,4.47916,19.759,13.9678
2018-04-29T10:30:00Z,1507.22,37.6861,4.48928,19.744,14.0807
2018-04-29T11:00:00Z,1507.46,37.6751,4.49645,19.733,14.1608
2018-04-29T11:30:00Z,1507.48,37.6759,4.49695,19.723,14.1648
2018-04-29T12:00:00Z,1507.51,37.676,4.49782,19.718,14.173
2018-04-29T12:30:00Z,1507.58,37.6753,4.50035,19.693,14.198
2018-04-29T13:00:00Z,1507.58,37.6786,4.50051,19.707,14.1962
2018-04-29T13:30:00Z,1507.51,37.6805,4.49843,19.701,14.1743
2018-04-29T14:00:00Z,1507.5,37.6813,4.49802,19.716,14.1695
2018-04-29T14:30:00Z,1507.49,37.6823,4.49787,19.716,14.167
2018-04-29T15:00:00Z,1507.48,37.6831,4.4976,19.738,14.1636
2018-04-29T15:30:00Z,1507.47,37.6838,4.49727,19.773,14.1598
2018-04-29T16:00:00Z,1507.45,37.686,4.49655,19.775,14.1506
2018-04-29T16:30:00Z,1507.4,37.6876,4.49511,19.793,14.1351
2018-04-29T17:00:00Z,1507.35,37.6903,4.49382,19.803,14.12
2018-04-29T17:30:00Z,1507.32,37.6904,4.49279,19.83,14.11
2018-04-29T18:00:00Z,1507.29,37.6925,4.49177,19.829,14.0981
2018-04-29T18:30:00Z,1507.24,37.697,4.49043,19.823,14.0806
2018-04-29T19:00:00Z,1507.24,37.7026,4.49085,19.82,14.0789
2018-04-29T19:30:00Z,1507.2,37.705,4.48982,19.832,14.0666
2018-04-29T20:00:00Z,1507.18,37.7113,4.48944,19.839,14.0565
2018-04-29T20:30:00Z,1507.17,37.7218,4.49003,19.807,14.0515
2018-04-29T21:00:00Z,1507.29,37.7412,4.49508,19.807,14.0803
2018-04-29T21:30:00Z,1507.17,37.734,4.49096,19.789,14.048
2018-04-29T22:00:00Z,1506.99,37.7226,4.48423,19.79,13.995
2018-04-29T22:30:00Z,1506.95,37.7311,4.48351,19.77,13.9796
2018-04-29T23:00:00Z,1506.83,37.7273,4.47942,19.761,13.9442
2018-04-29T23:30:00Z,1506.65,37.7135,4.47252,19.74,13.8919
2018-04-30T00:00:00Z,1506.58,37.7096,4.47016,19.725,13.8732
2018-04-30T00:00:00Z,1506.58,37.7096,4.47016,19.725,13.8732
2018-04-30T00:30:00Z,1506.62,37.7087,4.47145,19.708,13.8865
2018-04-30T01:00:00Z,1506.7,37.7093,4.47401,19.717,13.9104
2018-04-30T01:30:00Z,1506.8,37.7123,4.47732,19.709,13.9392
2018-04-30T02:00:00Z,1506.94,37.7169,4.48218,19.715,13.9812
2018-04-30T02:30:00Z,1506.85,37.7142,4.47922,19.713,13.9556
2018-04-30T03:00:00Z,1506.81,37.713,4.47775,19.705,13.9427
2018-04-30T03:30:00Z,1506.9,37.7147,4.48062,19.715,13.9685
2018-04-30T04:00:00Z,1507.0,37.7107,4.48366,19.74,14.0017
2018-04-30T04:30:00Z,1507.09,37.7085,4.48656,19.748,14.0319
2018-04-30T05:00:00Z,1507.12,37.7144,4.48798,19.749,14.0394
2018-04-30T05:30:00Z,1507.32,37.7112,4.49411,19.773,14.1016
2018-04-30T06:00:00Z,1507.36,37.7072,4.49501,19.772,14.1142
2018-04-30T06:30:00Z,1507.33,37.7047,4.49391,19.804,14.1062
2018-04-30T07:00:00Z,1507.1,37.7087,4.48696,19.783,14.0354
2018-04-30T07:30:00Z,1506.98,37.7102,4.48305,19.79,13.9964
2018-04-30T08:00:00Z,1506.69,37.7212,4.47448,19.78,13.9029
2018-04-30T08:30:00Z,1506.64,37.7307,4.47348,19.757,13.8837
2018-04-30T09:00:00Z,1506.5,37.7429,4.46983,19.755,13.8363
2018-04-30T09:30:00Z,1506.41,37.7571,4.46787,19.74,13.803
2018-04-30T10:00:00Z,1506.38,37.7619,4.46711,19.732,13.7909
2018-04-30T10:30:00Z,1506.26,37.7619,4.4632,19.725,13.7533
2018-04-30T11:00:00Z,1506.12,37.7581,4.45846,19.71,13.7117
2018-04-30T11:30:00Z,1505.78,37.7543,4.44733,19.701,13.6084
2018-04-30T12:00:00Z,1505.63,37.7548,4.44276,19.687,13.5641
2018-04-30T12:30:00Z,1505.48,37.7578,4.43805,19.672,13.5156
2018-04-30T13:00:00Z,1505.4,37.7594,4.43556,19.68,13.49
2018-04-30T13:30:00Z,1505.34,37.7591,4.43349,19.691,13.4705
2018-04-30T14:00:00Z,1505.3,37.7592,4.43251,19.678,13.4609
2018-04-30T14:30:00Z,1505.35,37.7575,4.43383,19.685,13.4754
2018-04-30T15:00:00Z,1505.4,37.7563,4.43519,19.694,13.4897
2018-04-30T15:30:00Z,1505.47,37.7541,4.43752,19.711,13.5143
2018-04-30T16:00:00Z,1505.58,37.7513,4.44079,19.725,13.5486
2018-04-30T16:30:00Z,1505.75,37.7484,4.4459,19.741,13.6006
2018-04-30T17:00:00Z,1506.03,37.7459,4.45468,19.77,13.6876
2018-04-30T17:30:00Z,1506.15,37.7457,4.45859,19.793,13.7254
2018-04-30T18:00:00Z,1506.08,37.7465,4.45658,19.801,13.7053
2018-04-30T18:30:00Z,1505.91,37.7485,4.451,19.815,13.6496
2018-04-30T19:00:00Z,1505.81,37.7496,4.44797,19.824,13.6193
2018-04-30T19:30:00Z,1505.7,37.7511,4.44444,19.844,13.5839
2018-04-30T20:00:00Z,1505.58,37.7533,4.44087,19.841,13.5473
2018-04-30T20:30:00Z,1505.55,37.7546,4.44012,19.835,13.5388
2018-04-30T21:00:00Z,1505.51,37.7556,4.43891,19.82,13.5261
2018-04-30T21:30:00Z,1505.46,37.7566,4.43724,19.807,13.509
2018-04-30T22:00:00Z,1505.38,37.7585,4.43487,19.796,13.4844
2018-04-30T22:30:00Z,1505.33,37.7598,4.43337,19.79,13.4686
2018-04-30T23:00:00Z,1505.28,37.761,4.4318,19.783,13.4522
2018-04-30T23:30:00Z,1505.27,37.7615,4.43153,19.764,13.4492
2018-05-01T00:00:00Z,1505.28,37.7618,4.43172,19.75,13.4507
2018-05-01T00:00:00Z,1505.28,37.7618,4.43172,19.75,13.4507
2018-05-01T00:30:00Z,1505.26,37.7621,4.43111,19.74,13.4446
2018-05-01T01:00:00Z,1505.26,37.762,4.43132,19.732,13.4467
2018-05-01T01:30:00Z,1505.3,37.7606,4.43235,19.714,13.458
2018-05-01T02:00:00Z,1505.35,37.7593,4.43389,19.709,13.4741
2018-05-01T02:30:00Z,1505.38,37.7589,4.43479,19.71,13.4832
2018-05-01T03:00:00Z,1505.44,37.758,4.43661,19.708,13.5016
2018-05-01T03:30:00Z,1505.48,37.7577,4.43806,19.711,13.516
2018-05-01T04:00:00Z,1505.54,37.7573,4.43985,19.722,13.5335
2018-05-01T04:30:00Z,1505.62,37.7572,4.44257,19.741,13.5597
2018-05-01T05:00:00Z,1505.71,37.7581,4.44522,19.763,13.5843
2018-05-01T05:30:00Z,1505.77,37.7599,4.44728,19.775,13.6023
2018-05-01T06:00:00Z,1505.81,37.7609,4.44859,19.781,13.6138
2018-05-01T06:30:00Z,1505.93,37.7634,4.45264,19.8,13.6503
2018-05-01T07:00:00Z,1506.06,37.767,4.45723,19.811,13.6907
2018-05-01T07:30:00Z,1506.14,37.7696,4.4599,19.817,13.7138
2018-05-01T08:00:00Z,1506.19,37.7721,4.46166,19.804,13.7282
2018-05-01T08:30:00Z,1506.17,37.7751,4.46133,19.801,13.722
2018-05-01T09:00:00Z,1506.16,37.7771,4.46115,19.784,13.7183
2018-05-01T09:30:00Z,1506.25,37.7794,4.46415,19.76,13.7448
2018-05-01T10:00:00Z,1506.31,37.7804,4.46605,19.75,13.762
2018-05-01T10:30:00Z,1506.39,37.7805,4.4686,19.74,13.7864
2018-05-01T11:00:00Z,1506.46,37.7801,4.47108,19.743,13.8105
2018-05-01T11:30:00Z,1506.48,37.7809,4.47169,19.725,13.8157
2018-05-01T12:00:00Z,1506.42,37.7824,4.46992,19.723,13.7972
2018-05-01T12:30:00Z,1506.38,37.7831,4.46851,19.717,13.7829
2018-05-01T13:00:00Z,1506.32,37.781,4.46643,19.717,13.7649
2018-05-01T13:30:00Z,1506.14,37.774,4.46037,19.708,13.7139
2018-05-01T14:00:00Z,1506.01,37.7687,4.45565,19.713,13.6739
2018-05-01T14:30:00Z,1505.97,37.7664,4.4542,19.711,13.6624
2018-05-01T15:00:00Z,1505.93,37.7639,4.45293,19.716,13.6526
2018-05-01T15:30:00Z,1505.97,37.764,4.45406,19.735,13.6634
2018-05-01T16:00:00Z,1506.04,37.7645,4.45641,19.736,13.6855
2018-05-01T16:30:00Z,1506.01,37.7579,4.45499,19.757,13.6785
2018-05-01T17:00:00Z,1506.09,37.7606,4.45785,19.766,13.7032
2018-05-01T17:30:00Z,1506.06,37.7543,4.45623,19.787,13.6941
2018-05-01T18:00:00Z,1506.19,37.7548,4.46058,19.811,13.7354
2018-05-01T18:30:00Z,1506.34,37.7585,4.46574,19.838,13.7811
2018-05-01T19:00:00Z,1506.51,37.7636,4.47141,19.844,13.8304
2018-05-01T19:30:00Z,1506.73,37.7641,4.4786,19.851,13.8989
2018-05-01T20:00:00Z,1506.96,37.7571,4.48564,19.855,13.9736
2018-05-01T20:30:00Z,1507.14,37.7469,4.49081,19.854,14.0334
2018-05-01T21:00:00Z,1507.24,37.7403,4.49361,19.847,14.067
2018-05-01T21:30:00Z,1507.2,37.7398,4.49201,19.831,14.0522
2018-05-01T22:00:00Z,1507.14,37.7395,4.49028,19.823,14.036
2018-05-01T22:30:00Z,1507.11,37.741,4.48947,19.816,14.0267
2018-05-01T23:00:00Z,1507.1,37.7432,4.48933,19.802,14.0231
2018-05-01T23:30:00Z,1507.11,37.7412,4.48931,19.781,14.0249
2018-05-02T00:00:00Z,1507.13,37.7409,4.48986,19.775,14.0305
2018-05-02T00:00:00Z,1507.13,37.7409,4.48986,19.775,14.0305
2018-05-02T00:30:00Z,1507.08,37.7441,4.48873,19.758,14.0164
2018-05-02T01:00:00Z,1507.01,37.7457,4.48644,19.745,13.9929
2018-05-02T01:30:00Z,1506.89,37.7511,4.48301,19.73,13.9545
2018-05-02T02:00:00Z,1506.79,37.7506,4.47978,19.72,13.9239
2018-05-02T02:30:00Z,1506.7,37.7513,4.47688,19.714,13.8954
2018-05-02T03:00:00Z,1506.54,37.7504,4.47143,19.706,13.844
2018-05-02T03:30:00Z,1506.36,37.7442,4.46542,19.707,13.7925
2018-05-02T04:00:00Z,1505.67,37.725,4.44177,19.703,13.5846
2018-05-02T04:30:00Z,1505.43,37.724,4.43418,19.717,13.5125
2018-05-02T05:00:00Z,1505.28,37.7269,4.42966,19.731,13.466
2018-05-02T05:30:00Z,1505.21,37.7322,4.4278,19.75,13.4428
2018-05-02T06:00:00Z,1505.18,37.7356,4.42707,19.767,13.4323
2018-05-02T06:30:00Z,1505.21,37.7399,4.42818,19.772,13.4387
2018-05-02T07:00:00Z,1505.16,37.7382,4.42644,19.78,13.4237
2018-05-02T07:30:00Z,1505.18,37.7351,4.42693,19.784,13.4315
2018-05-02T08:00:00Z,1505.2,37.7342,4.42754,19.785,13.4383
2018-05-02T08:30:00Z,1505.22,37.7326,4.4281,19.78,13.4453
2018-05-02T09:00:00Z,1505.34,37.7284,4.43158,19.771,13.483
2018-05-02T09:30:00Z,1505.44,37.7266,4.43452,19.767,13.5132
2018-05-02T10:00:00Z,1505.57,37.7254,4.43877,19.74,13.5553
2018-05-02T10:30:00Z,1505.77,37.7264,4.44508,19.717,13.615
2018-05-02T11:00:00Z,1506.0,37.7265,4.45241,19.713,13.6854
2018-05-02T11:30:00Z,1506.49,37.7225,4.46808,19.706,13.8401
2018-05-02T12:00:00Z,1506.84,37.7177,4.47894,19.699,13.9493
2018-05-02T12:30:00Z,1506.97,37.7151,4.48303,19.692,13.9912
2018-05-02T13:00:00Z,1507.07,37.7126,4.4862,19.679,14.0242
2018-05-02T13:30:00Z,1507.22,37.7083,4.49089,19.674,14.0736
2018-05-02T14:00:00Z,1507.34,37.7058,4.49464,19.671,14.1121
2018-05-02T14:30:00Z,1507.44,37.7051,4.49768,19.669,14.142
2018-05-02T15:00:00Z,1507.53,37.706,4.5007,19.672,14.17
2018-05-02T15:30:00Z,1507.56,37.7078,4.50189,19.68,14.1796
2018-05-02T16:00:00Z,1507.56,37.7117,4.50199,19.688,14.1766
2018-05-02T16:30:00Z,1507.43,37.719,4.49835,19.687,14.1342
2018-05-02T17:00:00Z,1506.68,37.7343,4.47506,19.708,13.8952
2018-05-02T17:30:00Z,1506.27,37.7481,4.46279,19.722,13.7633
2018-05-02T18:00:00Z,1505.99,37.7545,4.45419,19.737,13.6742
2018-05-02T18:30:00Z,1505.8,37.7566,4.4482,19.753,13.6145
2018-05-02T19:00:00Z,1505.75,37.7557,4.44659,19.758,13.6
2018-05-02T19:30:00Z,1505.7,37.7529,4.4448,19.775,13.5856
2018-05-02T20:00:00Z,1505.74,37.7536,4.44606,19.776,13.597
2018-05-02T20:30:00Z,1505.75,37.7513,4.44625,19.779,13.601
2018-05-02T21:00:00Z,1505.72,37.7505,4.44533,19.772,13.5931
2018-05-02T21:30:00Z,1505.7,37.7505,4.44468,19.764,13.5868
2018-05-02T22:00:00Z,1505.69,37.7495,4.44428,19.744,13.584
2018-05-02T22:30:00Z,1505.72,37.7457,4.44494,19.733,13.5942
2018-05-02T23:00:00Z,1505.67,37.74,4.44277,19.726,13.5791
2018-05-02T23:30:00Z,1505.54,37.7398,4.43881,19.705,13.5412
2018-05-03T00:00:00Z,1505.46,37.7411,4.43634,19.689,13.5161
2018-05-03T00:00:00Z,1505.46,37.7411,4.43634,19.689,13.5161
2018-05-03T00:30:00Z,1505.41,37.7418,4.43465,19.67,13.4991
2018-05-03T01:00:00Z,1505.38,37.7417,4.43389,19.651,13.4919
2018-05-03T01:30:00Z,1505.2,37.744,4.42832,19.641,13.4359
2018-05-03T02:00:00Z,1505.2,37.7555,4.42894,19.628,13.4303
2018-05-03T02:30:00Z,1505.15,37.7617,4.42764,19.622,13.4116
2018-05-03T03:00:00Z,1505.04,37.7606,4.42427,19.615,13.3802
2018-05-03T03:30:00Z,1505.02,37.7651,4.42398,19.613,13.3729
2018-05-03T04:00:00Z,1504.99,37.7683,4.42329,19.609,13.363
2018-05-03T04:30:00Z,1504.99,37.7701,4.42322,19.608,13.3605
2018-05-03T05:00:00Z,1504.99,37.7752,4.42361,19.618,13.3591
2018-05-03T05:30:00Z,1505.0,37.779,4.42428,19.641,13.3618
2018-05-03T06:00:00Z,1505.01,37.779,4.42444,19.651,13.3633
2018-05-03T06:30:00Z,1505.0,37.7757,4.424,19.656,13.3624
2018-05-03T07:00:00Z,1504.99,37.7652,4.42282,19.67,13.3616
2018-05-03T07:30:00Z,1505.03,37.7576,4.42367,19.681,13.3775
2018-05-03T08:00:00Z,1505.1,37.7499,4.42536,19.691,13.4015
2018-05-03T08:30:00Z,1505.29,37.7445,4.43121,19.697,13.4633
2018-05-03T09:00:00Z,1505.53,37.7414,4.43861,19.7,13.5376
2018-05-03T09:30:00Z,1505.76,37.738,4.44567,19.7,13.6089
2018-05-03T10:00:00Z,1505.91,37.7342,4.45009,19.688,13.6553
2018-05-03T10:30:00Z,1506.04,37.7313,4.45425,19.679,13.6983
2018-05-03T11:00:00Z,1506.18,37.7289,4.45868,19.665,13.7433
2018-05-03T11:30:00Z,1506.28,37.728,4.46179,19.67,13.7742
2018-05-03T12:00:00Z,1506.34,37.7279,4.46354,19.656,13.791
2018-05-03T12:30:00Z,1506.42,37.7271,4.46603,19.646,13.8158
2018-05-03T13:00:00Z,1506.53,37.7278,4.4698,19.645,13.8513
2018-05-03T13:30:00Z,1506.64,37.7291,4.47335,19.648,13.8841
